zip,cbsa,tot_ratio
45695,99999,1
45696,26580,1
45697,99999,0.726156752
45697,17140,0.273843248
45698,99999,1
45699,39020,1
45701,11900,1
45710,11900,0.623139378
45710,99999,0.376860622
45711,31930,0.105747126
45711,99999,0.050574713
45711,11900,0.843678161
45712,31930,1
45713,31930,1
45714,31930,1
45715,31930,0.655416013
45715,99999,0.344583987
45716,11900,1
45719,11900,1
45720,99999,1
45721,31930,1
45723,99999,0.104454685
45723,11900,0.861751152
45723,31930,0.033794163
45724,31930,1
45727,31930,0.04
45727,99999,0.96
45729,31930,1
45732,18140,0.049535604
45732,99999,0.198529412
45732,11900,0.751934985
45734,99999,0.996721311
45734,31930,0.003278689
45735,99999,0.001067236
45735,11900,0.998932764
45739,11900,1
45740,11900,1
45741,99999,1
45742,11900,0.017719219
45742,31930,0.982280781
45743,99999,1
45744,99999,0.04008016
45744,31930,0.95991984
45745,99999,0.487455197
45745,31930,0.512544803
45746,99999,0.284023669
45746,31930,0.715976331
45750,31930,1
45760,99999,0.995633188
45760,38580,0.004366812
45761,11900,1
45764,18140,0.130579892
45764,11900,0.869420108
45766,99999,0.057931034
45766,11900,0.942068966
45767,99999,0.189232409
45767,31930,0.810767591
45768,31930,1
45769,99999,1
45770,99999,1
45771,99999,1
45772,99999,1
45773,31930,1
45775,99999,1
45776,11900,0.399568035
45776,99999,0.600431965
45778,11900,1
45779,99999,1
45780,11900,1
45782,11900,1
45783,99999,1
45784,31930,1
45786,99999,0.02406015
45786,31930,0.97593985
45787,31930,1
45788,31930,1
45789,99999,0.141666667
45789,31930,0.858333333
45801,47540,0.00625687
45801,30620,0.99374313
45802,30620,1
45804,30620,1
45805,30620,1
45806,30620,0.744168688
45806,47540,0.255831312
45807,30620,0.999823851
45807,99999,0.000176149
45808,30620,1
45809,30620,1
45810,99999,0.968292683
45810,30620,0.015396341
45810,22300,0.016310976
45812,99999,0.978723404
45812,30620,0.021276596
45813,19580,0.004037685
45813,99999,0.995962315
45814,22300,1
45816,22300,1
45817,30620,0.787544484
45817,22300,0.202135231
45817,99999,0.010320285
45819,47540,1
45820,30620,1
45821,19580,0.013245033
45821,99999,0.986754967
45822,47540,0.000091525
45822,16380,0.999908475
45826,16380,1
45827,99999,1
45828,16380,1
45830,30620,0.203016241
45830,99999,0.796983759
45831,99999,0.990251828
45831,19580,0.009748172
45832,46780,0.995016611
45832,99999,0.004983389
45833,99999,0.027083731
45833,46780,0.399198932
45833,30620,0.573717337
45835,99999,1
45836,99999,0.990358127
45836,22300,0.009641873
45837,99999,1
45838,46780,1
45839,22300,1
45840,22300,1
45841,22300,0.990291262
45841,99999,0.009708738
45843,99999,0.834455668
45843,22300,0.164421998
45843,32020,0.001122334
45844,46780,0.023023791
45844,30620,0.036070606
45844,99999,0.940905602
45845,16380,0.000732601
45845,47540,0.007326007
45845,24820,0.002197802
45845,43380,0.98974359
45846,16380,0.928811659
45846,24820,0.071188341
45848,99999,1
45849,46780,0.160756501
45849,99999,0.839243499
45850,47540,0.011795544
45850,30620,0.901048493
45850,99999,0.087155963
45851,99999,1
45853,99999,1
45854,30620,0.985714286
45854,47540,0.014285714
45855,99999,1
45856,22300,0.000930665
45856,99999,0.999069335
45858,45780,0.002624672
45858,99999,0.011373578
45858,22300,0.98600175
45859,99999,1
45860,16380,1
45861,99999,1
45862,16380,0.979284369
45862,47540,0.020715631
45863,46780,1
45864,99999,1
45865,47540,0.713582273
45865,16380,0.000820681
45865,43380,0.285597046
45866,16380,1
45867,22300,0.947916667
45867,99999,0.052083333
45868,22300,0.98
45868,99999,0.02
45869,47540,0.965127238
45869,43380,0.018378888
45869,16380,0.016493874
45870,47540,1
45871,47540,0.867579909
45871,43380,0.132420091
45872,45780,0.988077496
45872,22300,0.011922504
45873,99999,1
45874,46780,1
45875,99999,1
45876,99999,1
45877,22300,0.004689332
45877,99999,0.953106682
45877,30620,0.042203986
45879,99999,1
45880,99999,1
45881,22300,1
45882,16380,0.955710956
45882,46780,0.044289044
45883,24820,0.001336005
45883,16380,0.998663995
45884,47540,1
45885,16380,0.004879536
45885,47540,0.995120464
45886,46780,0.6
45886,99999,0.4
45887,47540,0.104990584
45887,30620,0.815913371
45887,16380,0.011299435
45887,46780,0.06779661
45888,47540,1
45889,45780,0.005385996
45889,22300,0.994614004
45890,22300,1
45891,46780,1
45893,99999,1
45894,46780,0.99009901
45894,30620,0.00990099
45895,47540,0.993248655
45895,30620,0.001258725
45895,43380,0.001945303
45895,13340,0.003547317
45896,99999,0.076836158
45896,47540,0.842937853
45896,30620,0.080225989
45897,22300,1
45898,46780,0.791866029
45898,16380,0.208133971
45899,46780,1
45999,17140,1
46001,26900,0.989374464
46001,34620,0.010625536
46011,26900,1
46012,34620,0.004980843
46012,26900,0.995019157
46013,26900,1
46015,26900,1
46016,26900,1
46017,34620,0.007116337
46017,26900,0.992883663
46018,26900,1
46030,26900,1
46031,99999,0.201304753
46031,26900,0.798695247
46032,26900,1
46033,26900,1
46034,26900,1
46035,26900,0.094949495
46035,18820,0.092929293
46035,23140,0.812121212
46036,99999,0.056623611
46036,31980,0.004355662
46036,26900,0.939020727
46037,26900,1
46038,26900,1
46039,23140,0.99380805
46039,99999,0.003095975
46039,29020,0.003095975
46040,26900,1
46041,29020,0.000175454
46041,26900,0.000175454
46041,29200,0.007018159
46041,23140,0.992630933
46044,26900,1
46045,99999,1
46047,99999,1
46048,26900,1
46049,26900,0.00795756
46049,23140,0.031830239
46049,99999,0.960212202
46050,23140,0.779971791
46050,26900,0.197461213
46050,99999,0.022566996
46051,26900,1
46052,26900,1
46055,26900,1
46056,26900,0.993653672
46056,35220,0.006346328
46057,23140,1
46058,23140,0.989327641
46058,29200,0.010672359
46060,26900,1
46061,26900,1
46062,26900,1
46063,26900,1
46064,26900,1
46065,29200,0.206779661
46065,23140,0.793220339
46067,23140,1
46068,29020,0.027494108
46068,99999,0.972505892
46069,26900,0.982282282
46069,99999,0.000900901
46069,23140,0.016816817
46070,34620,0.003208556
46070,26900,0.993582888
46070,31980,0.003208556
46071,26900,0.994385527
46071,23140,0.001871491
46071,18820,0.003742982
46072,99999,0.999190283
46072,26900,0.000809717
46074,26900,1
46075,26900,1
46076,29020,0.039011704
46076,99999,0.960988296
46077,26900,1
46082,26900,1
46102,26900,1
46103,26900,1
46104,99999,1
46105,26900,1
46106,26900,1
46107,26900,1
46110,26900,1
46111,26900,1
46112,26900,1
46113,26900,1
46115,99999,0.944690265
46115,26900,0.055309735
46117,26900,0.935483871
46117,35220,0.064516129
46118,26900,1
46120,14020,0.134065299
46120,26900,0.865934701
46121,26900,1
46122,26900,1
46123,26900,1
46124,26900,0.75538262
46124,18020,0.24461738
46125,26900,1
46126,26900,1
46127,18220,0.279069767
46127,99999,0.720930233
46128,26900,1
46130,26900,1
46131,26900,1
46133,18220,0.651219512
46133,99999,0.348780488
46135,26900,0.992577822
46135,45460,0.007422178
46140,26900,0.997939763
46140,99999,0.002060237
46142,26900,1
46143,26900,1
46144,26900,1
46146,99999,1
46147,26900,1
46148,99999,0.075774971
46148,26900,0.001913509
46148,35220,0.922311519
46149,26900,1
46150,99999,0.840740741
46150,26900,0.159259259
46151,14020,0.002109705
46151,26900,0.997890295
46154,26900,1
46155,99999,1
46156,24700,0.002998501
46156,99999,0.997001499
46157,26900,1
46158,26900,1
46160,26900,1
46161,99999,0.01774043
46161,26900,0.98225957
46162,26900,1
46163,26900,1
46164,26900,1
46165,26900,1
46166,26900,0.889017341
46166,14020,0.110982659
46167,26900,1
46168,26900,1
46170,26900,1
46171,45460,0.005834306
46171,26900,0.994165694
46172,26900,0.998219056
46172,18820,0.001780944
46173,24700,0.005007771
46173,99999,0.97530651
46173,18220,0.000863409
46173,17140,0.01882231
46175,26900,0.928825623
46175,18820,0.021352313
46175,45460,0.049822064
46176,99999,0.000122805
46176,26900,0.999877195
46180,26900,1
46181,26900,1
46182,99999,0.050122249
46182,26900,0.949877751
46183,26900,1
46184,26900,1
46186,35220,0.013740458
46186,26900,0.986259542
46201,26900,1
46202,26900,1
46203,26900,1
46204,26900,1
46205,26900,1
46206,26900,1
46208,26900,1
46213,26900,1
46214,26900,1
46216,26900,1
46217,26900,1
46218,26900,1
46219,26900,1
46220,26900,1
46221,26900,1
46222,26900,1
46224,26900,1
46225,26900,1
46226,26900,1
46227,26900,1
46228,26900,1
46229,26900,1
46230,26900,1
46231,26900,1
46234,26900,1
46235,26900,1
46236,26900,1
46237,26900,1
46239,26900,1
46240,26900,1
46241,26900,1
46242,26900,1
46244,26900,1
46247,26900,1
46249,26900,1
46250,26900,1
46251,26900,1
46253,26900,1
46254,26900,1
46256,26900,1
46259,26900,1
46260,26900,1
46268,26900,1
46278,26900,1
46280,26900,1
46282,26900,1
46283,26900,1
46285,26900,1
46290,26900,1
46298,26900,1
46301,16980,1
46302,16980,1
46303,23844,0.00204685
46303,16980,0.99795315
46304,16980,0.993187141
46304,23844,0.006812859
46307,16980,0.993081865
46307,23844,0.006918135
46308,16980,1
46310,16980,0.999369781
46310,23844,0.000630219
46311,16980,0.998517933
46311,23844,0.001482067
46312,23844,0.000580931
46312,16980,0.999419069
46319,23844,0.000497512
46319,16980,0.999502488
46320,16980,0.999747187
46320,23844,0.000252813
46321,16980,0.999135994
46321,23844,0.000864006
46322,16980,1
46323,16980,0.999903241
46323,23844,0.000096759
46324,23844,0.002748062
46324,16980,0.997251938
46327,16980,0.999801587
46327,23844,0.000198413
46340,33140,1
46341,23844,0.001081315
46341,16980,0.998918685
46342,23844,0.003865979
46342,16980,0.996134021
46345,33140,1
46346,33140,1
46347,16980,1
46348,16980,0.01659751
46348,33140,0.98340249
46349,16980,0.996646546
46349,23844,0.003353454
46350,33140,1
46355,16980,1
46356,23844,0.007972394
46356,16980,0.992027606
46360,16980,0.03572267
46360,33140,0.96427733
46365,33140,1
46366,99999,1
46368,16980,0.994110606
46368,23844,0.005889394
46371,33140,1
46372,16980,1
46373,16980,0.987024783
46373,23844,0.012975217
46374,99999,0.867549669
46374,16980,0.132450331
46375,16980,0.99683055
46375,23844,0.00316945
46376,16980,1
46377,16980,1
46379,16980,1
46380,16980,1
46381,16980,1
46382,33140,1
46383,23844,0.004667677
46383,33140,0.00067821
46383,16980,0.994654113
46384,16980,1
46385,16980,0.995498183
46385,23844,0.004501817
46390,33140,1
46391,33140,0.751897064
46391,16980,0.248102936
46392,23844,0.003511853
46392,16980,0.996488147
46393,16980,1
46394,16980,1
46401,16980,1
46402,23844,0.00248139
46402,16980,0.99751861
46403,16980,1
46404,16980,0.999587416
46404,23844,0.000412584
46405,16980,0.999827913
46405,23844,0.000172087
46406,16980,1
46407,16980,1
46408,16980,0.999886929
46408,23844,0.000113071
46409,16980,1
46410,16980,0.99858525
46410,23844,0.00141475
46411,16980,1
46501,99999,0.009788769
46501,38500,0.990211231
46502,47700,1
46504,47700,0.029658285
46504,38500,0.970341715
46506,38500,0.895132743
46506,47700,0.003097345
46506,43780,0.101769912
46507,21140,1
46508,47700,1
46510,47700,1
46511,99999,0.17291372
46511,38500,0.82708628
46513,38500,1
46514,21140,1
46515,21140,1
46516,21140,1
46517,21140,0.999725275
46517,43780,0.000274725
46524,38500,0.014234875
46524,47700,0.985765125
46526,21140,1
46527,21140,1
46528,99999,0.001230711
46528,21140,0.998769289
46530,21140,0.05737531
46530,43780,0.94262469
46531,38500,0.029542097
46531,99999,0.970457903
46532,33140,0.356401384
46532,99999,0.643598616
46534,99999,1
46536,38500,0.075941289
46536,43780,0.924058711
46537,38500,1
46538,47700,1
46539,38500,0.020021075
46539,47700,0.950474183
46539,99999,0.029504742
46540,99999,0.073579304
46540,21140,0.926420696
46542,47700,0.927724449
46542,21140,0.072275551
46543,21140,0.720347155
46543,28340,0.005785921
46543,99999,0.273866924
46544,43780,1
46545,43780,1
46546,43780,1
46550,21140,0.803421915
46550,43780,0.007462687
46550,47700,0.161994904
46550,38500,0.027120495
46552,43780,0.541773076
46552,33140,0.458226924
46553,21140,1
46554,33140,0.014966741
46554,43780,0.985033259
46555,47700,1
46556,43780,1
46561,43780,0.865069154
46561,21140,0.134930846
46562,47700,0.944539983
46562,28340,0.021926053
46562,23060,0.033533964
46563,43780,0.000480231
46563,38500,0.993757003
46563,99999,0.005762766
46565,99999,0.998359042
46565,21140,0.001640958
46567,47700,0.935039068
46567,21140,0.064960932
46570,99999,0.070707071
46570,38500,0.929292929
46571,99999,0.991839297
46571,28340,0.008160703
46572,38500,1
46573,43780,0.148586456
46573,21140,0.851413544
46574,33140,0.202218027
46574,38500,0.183577159
46574,99999,0.27654554
46574,43780,0.337659273
46580,47700,1
46581,47700,1
46582,47700,1
46590,47700,1
46595,43780,1
46601,43780,1
46613,43780,1
46614,43780,1
46615,43780,1
46616,43780,1
46617,43780,1
46619,43780,1
46624,43780,1
46626,43780,1
46628,43780,1
46634,43780,1
46635,43780,1
46637,43780,1
46660,43780,1
46680,43780,1
46701,28340,1
46702,26540,0.946216955
46702,47340,0.053783045
46703,11420,1
46704,23060,1
46705,11420,0.300357569
46705,12140,0.699642431
46706,12140,0.983267717
46706,23060,0.016732283
46710,28340,0.968675842
46710,12140,0.031324158
46711,19540,1
46713,26540,1
46714,19540,0.016552944
46714,99999,0.983447056
46721,12140,1
46723,28340,0.117266592
46723,23060,0.882733408
46725,23060,0.963991942
46725,28340,0.035756253
46725,26540,0.000251805
46730,28340,0.00777605
46730,12140,0.99222395
46731,19540,0.026515152
46731,99999,0.973484848
46732,47700,0.393098782
46732,28340,0.606901218
46733,19540,0.993343354
46733,99999,0.000322096
46733,23060,0.00633455
46737,11420,1
46738,12140,1
46740,19540,0.971849008
46740,99999,0.028150992
46741,23060,1
46742,12140,0.180947581
46742,11420,0.819052419
46743,12140,0.006578947
46743,23060,0.993421053
46745,19540,0.007662835
46745,23060,0.992337165
46746,99999,1
46747,11420,0.728656519
46747,99999,0.179351423
46747,12140,0.091992058
46748,23060,0.978367748
46748,28340,0.010488364
46748,12140,0.011143887
46750,47340,0.000284576
46750,23060,0.001636312
46750,26540,0.998079112
46755,28340,0.992724952
46755,12140,0.007275048
46759,99999,1
46760,28340,1
46761,99999,0.963379744
46761,11420,0.036620256
46763,12140,0.123505976
46763,28340,0.876494024
46764,28340,0.0672
46764,23060,0.9328
46765,23060,1
46766,26540,0.008230453
46766,99999,0.991769547
46767,21140,0.017421603
46767,99999,0.007259001
46767,28340,0.974157956
46767,47700,0.00116144
46769,19540,1
46770,26540,0.410846954
46770,99999,0.589153046
46771,99999,1
46772,19540,1
46773,23060,0.961117861
46773,19540,0.038882139
46774,23060,1
46776,99999,0.205882353
46776,11420,0.794117647
46777,99999,0.975724882
46777,23060,0.017194875
46777,19540,0.007080243
46778,99999,1
46779,11420,1
46780,19540,1
46781,99999,1
46782,19540,1
46783,26540,0.538305869
46783,99999,0.011853137
46783,23060,0.449840995
46784,99999,0.002822865
46784,28340,0.997177135
46785,12140,1
46786,99999,1
46787,23060,0.96101949
46787,47700,0.033483258
46787,26540,0.004497751
46787,47340,0.0009995
46788,23060,0.594317285
46788,12140,0.405682715
46789,99999,1
46791,99999,1
46792,26540,0.83368719
46792,99999,0.16631281
46793,11420,0.004777831
46793,12140,0.995222169
46794,28340,1
46795,28340,0.111541903
46795,99999,0.887265136
46795,11420,0.001192962
46796,28340,1
46797,23060,1
46798,23060,0.960431655
46798,99999,0.039568345
46799,23060,0.178082192
46799,99999,0.821917808
46802,23060,1
46803,23060,1
46804,23060,1
46805,23060,1
46806,23060,1
46807,23060,1
46808,23060,1
46809,23060,1
46814,23060,1
46815,23060,1
46816,23060,1
46818,23060,1
46819,23060,0.999311137
46819,99999,0.000688863
46825,23060,1
46835,23060,1
46845,23060,1
46850,23060,1
46851,23060,1
46852,23060,1
46853,23060,1
46854,23060,1
46855,23060,1
46856,23060,1
46857,23060,1
46858,23060,1
46859,23060,1
46860,23060,1
46861,23060,1
46862,23060,1
46863,23060,1
46864,23060,1
46865,23060,1
46866,23060,1
46867,23060,1
46868,23060,1
46869,23060,1
46885,23060,1
46895,23060,1
46898,23060,1
46899,23060,1
46901,30900,0.000224215
46901,37940,0.042286996
46901,29020,0.957488789
46902,29020,0.997355025
46902,99999,0.002644975
46903,29020,1
46904,29020,1
46910,37940,0.033356991
46910,47700,0.157558552
46910,99999,0.809084457
46911,37940,0.9
46911,47340,0.1
46912,99999,1
46913,29200,1
46914,37940,1
46915,29200,1
46916,29200,1
46917,29200,0.998756219
46917,30900,0.001243781
46919,29020,0.050434783
46919,31980,0.391304348
46919,37940,0.544347826
46919,47340,0.013913043
46920,23140,0.002242152
46920,29200,0.997757848
46921,37940,1
46922,99999,1
46923,29200,1
46926,30900,0.020325203
46926,37940,0.970189702
46926,47340,0.009485095
46928,29020,0.001607717
46928,26900,0.003215434
46928,31980,0.995176849
46929,29200,0.951821387
46929,29020,0.048178613
46930,31980,1
46931,99999,1
46932,37940,0.012445551
46932,30900,0.966397013
46932,29020,0.021157436
46933,31980,1
46936,99999,0.001091306
46936,37940,0.001455075
46936,29020,0.997453619
