cbsa_fips,cbsa,sqmi,population_2005,density,age_total_young,age_total_old,age_total,age_pct_u18,age_pct_o64,nat_total,nat_foreign_born,nat_not_foreign_born,nat_native,nat_nativity,laus_lfpr,laus_pop,laus_lf,laus_emp,laus_unemp,access,city_age,r_1,r_2,st_cap,mfg_lq_gmp,mfg_lq_emp,charitable_assets,intermodal_freight,enplanements,hist_bldgs,hist_strct,hist_sites,hist_objct,hist_dists,hist_registry_total,city_peak_yr,city_peak_pop,city_decades_since_peak,city_pop_2010,city_decline_since_peak,pctchg_00_05,vacancy_msa,vacancy_city,pct_prewar_city,pct_prewar_msa,total_units_2005,hud_units_2005,pct_ph,med_val_cbsa,med_val_city,prop_crimes_per100k,prop_crimes_burglary,prop_crimes_larceny,prop_crimes_moto_theft,pct_low_inf_bw,pct_obese_adult,pct_uninsured_adult,pov_total_in_poverty,pov_total,pov_poverty_rate,gini,total_bridges_2005,bad_bridges_2005,pct_deficient,npl_sites,sfund_per_sqmi,edu_no_hs_diploma,edu_bachelors_plus,edu_total_bach,edu_total_mast,edu_total_prof,edu_total_doct,edu_total_nohs,edu_total_degr,edu_total_ov25,enplane_per_cap,chartbl_per_cap,r1_per_cap,r2_per_cap,r_univ_per_cap,freight_sqmi,ln_hist_bldg,ln_hist_registry
44300,"State College, PA",1111.5439,145543,130.9377,24466,14077,135758,0.1802,0.1037,49323,3880,45443,28501,0.9213,0.4974,145543,72388,69492,2896,97.0383,0,1,0,0,0.51,0.62,10491983,0,143800,6,0,0,0,1,7,2010,42034,0,42034,0,0.0721,0.0722,0.0372,0.0986,0.174,53161,412,0.0078,212300,147600,1930.7009,445,2270,95,6.47,27.1,25,22742,120934,0.1881,0.4651,331,0,0,1,9e-4,0.1181,0.3628,14039,7561,1288,4243,8831,27131,74785,0.988,72.0885,0,0,0,0,1.7918,1.9459
44700,"Stockton-Lodi, CA",1425.7809,656985,460.7896,174569,59799,563598,0.3097,0.1061,181629,5609,176020,134708,0.9691,0.4317,656985,283588,261289,22299,40.5269,70,0,0,0,0.81,0.96,63013977,18,0,1,2,0,0,0,3,2010,291707,0,291707,0,0.1657,0.0398,0.0425,0.0845,0.0813,189160,2952,0.0156,281100,117500,5563.5973,7088,22292,7172,6.68,29.2,16.2,97105,547298,0.1774,0.455,633,0,0,3,0.0021,0.2877,0.1453,33876,8763,4356,1473,95953,48468,333572,0,95.9139,0,0,0,0.0126,0,1.0986
44940,"Sumter, SC",682.4061,106082,155.4529,29430,11760,104646,0.2812,0.1124,37728,1418,36310,27611,0.9624,0.4378,106082,46446,42505,3941,22.9191,0,0,0,0,1.8,1.81,5617806,0,0,7,0,1,0,0,8,1990,41943,2,40524,0.0338,0.0137,0.0964,0.0916,0.0726,0.0497,41751,983,0.0235,113200,76600,4632.2656,1712,2886,316,10.05,34.1,14.3,16451,101267,0.1625,0.4512,168,0,0,0,0,0.2572,0.1582,6858,2540,547,202,16501,10147,64144,0,52.9572,0,0,0,0,1.9459,2.0794
45060,"Syracuse, NY",2480.8838,655021,264.0273,168136,85830,650154,0.2586,0.132,252043,13266,238777,164130,0.9474,0.5039,655021,330039,313962,16077,79.6685,130,0,2,0,1.1,1.04,112592719,8,1222657,18,5,1,0,10,34,1950,220583,6,145170,0.3419,0.0075,0.0937,0.1277,0.4804,0.2879,278110,9499,0.0342,131100,67900,2404.0451,3568,10954,1225,7.6367,27.2,13.8333,76991,627642,0.1227,0.4545,881,0,0,6,0.0024,0.1553,0.252,61750,29970,8941,4378,64744,105039,416841,1.8666,171.8918,0,0,0,0.0032,2.8904,3.5264
45220,"Tallahassee, FL",2476.298,344257,139.0208,71720,29593,320304,0.2239,0.0924,125533,9019,116514,75278,0.9282,0.5211,344257,179409,173655,5754,43.5654,40,1,0,1,0.22,0.26,24821954,2,573723,5,1,2,0,4,12,2010,181376,0,181376,0,0.0748,0.082,0.076,0.0271,0.0308,136748,2554,0.0187,167600,98100,3909.5792,4236,8171,1052,9.75,29.8,20.925,54064,302083,0.179,0.4752,400,18,0.045,1,4e-4,0.1528,0.3412,37876,17170,5290,4703,29124,65039,190591,1.6666,72.103,0,0,0,8e-4,1.6094,2.4849
45300,"Tampa-St. Petersburg-Clearwater, FL",2684.5578,2651580,987.7157,524911,459992,2395997,0.2191,0.192,1009316,52196,957120,637653,0.9483,0.4747,2651580,1258615,1208734,49881,36.715,90,1,0,0,0.51,0.62,527784387,13,9596290,3,7,0,0,2,12,2010,335709,0,335709,0,0.1067,0.1177,0.0811,0.1082,0.0355,1143979,16761,0.0147,162600,80700,4154.8435,25217,73113,11839,7.9675,25.2,20.3,262439,2353403,0.1115,0.4766,1296,0,0,15,0.0056,0.1854,0.2169,243069,79808,33235,11395,314113,367507,1694489,3.6191,199.0452,0,0,0,0.0048,1.0986,2.4849
45460,"Terre Haute, IN",1483.5964,170634,115.0138,40049,24780,170943,0.2343,0.145,65795,2732,63063,43781,0.9585,0.4726,170634,80637,75006,5631,42.2788,100,0,0,0,2.15,1.67,46521508,6,0,5,8,1,0,0,14,1960,71786,5,60785,0.1532,-0.0018,0.0926,0.1079,0.4267,0.334,72509,2208,0.0305,88400,60100,4353.177,1386,5354,688,7.8,29.75,13.6,19701,159649,0.1234,0.4467,817,0,0,1,7e-4,0.1878,0.1737,10682,5944,1274,1242,20700,19142,110210,0,272.6391,0,0,0,0.004,1.6094,2.6391
45500,"Texarkana, TX-AR",2126.3203,144534,67.9738,36335,19680,143377,0.2534,0.1373,54160,1711,52449,38418,0.9684,0.4734,144534,68421,64886,3535,16.1394,0,0,0,0,0.87,0.87,10637323,2,34549,0,0,1,0,1,2,2010,36411,0,36411,0,0.0081,0.1066,0.1017,0.0822,0.0669,60625,2240,0.0369,104200,64300,3946.4763,1256,4034,414,10.1933,31.9333,18.4,24306,135644,0.1792,0.4834,589,0,0,3,0.0014,0.239,0.1454,8798,3334,1156,313,22366,13601,93566,0.239,73.5974,0,0,0,9e-4,-Inf,0.6931
45780,"Toledo, OH",1374.0574,616819,448.9034,160056,78128,618203,0.2589,0.1264,243499,13636,229863,157718,0.944,0.5119,616819,315736,294712,21024,49.8058,130,0,2,0,1.98,1.49,329395127,24,234335,1,2,2,0,7,12,1970,383062,4,287208,0.2502,-0.0022,0.0633,0.0783,0.3268,0.2581,259959,9300,0.0358,120500,73700,5100.6859,8304,19712,3446,7.3433,29.6333,12.1667,75184,601420,0.125,0.4775,1182,0,0,0,0,0.1587,0.2161,54107,19249,7432,3356,61814,84144,389460,0.3799,534.0223,0,0,0,0.0175,0,2.4849
45820,"Topeka, KS",3287.2269,228208,69.4227,57955,31309,224551,0.2581,0.1394,89600,3906,85694,60080,0.9564,0.5413,228208,123539,116774,6765,28.5023,90,0,0,1,0.52,0.65,96239202,5,7530,3,7,3,0,2,15,2010,127473,0,127473,0,0.0163,0.0706,0.0752,0.1815,0.1896,96404,2268,0.0235,126500,65700,5504.6274,2333,9368,861,6.554,29.1,12.08,19996,218725,0.0914,0.4222,1531,0,0,1,3e-4,0.1198,0.2364,23266,7922,2569,1177,17700,34934,147804,0.033,421.717,0,0,0,0.0015,1.0986,2.7081
45940,"Trenton, NJ",228.5491,362015,1583.9702,84337,44140,350761,0.2404,0.1258,125807,6095,119712,86288,0.9516,0.5351,362015,193721,186136,7585,92.4559,120,1,0,1,0.25,0.39,10562759533,1,9255,9,2,0,2,2,15,1950,128009,6,84913,0.3367,0.0321,0.0561,0.1302,0.5101,0.2353,133280,5642,0.0423,281900,66200,2551.5517,1978,6183,1076,9.16,22.2,13.9,28570,330373,0.0865,0.4966,363,0,0,0,0,0.1817,0.3396,42680,22491,6478,6857,42005,78506,231139,0.0256,29177.6847,0,0,0,0.0044,2.1972,2.7081
46060,"Tucson, AZ",9194.6241000000009,920298,100.0909,207896,119487,843746,0.2464,0.1416,332350,18913,313437,212092,0.9431,0.4798,920298,441581,421815,19766,62.057,50,1,0,0,0.67,0.72,217050518,5,2050377,7,5,17,1,1,31,2010,520116,0,520116,0,0.0907,0.0938,0.0798,0.0433,0.0303,366737,3797,0.0104,166300,91200,5330.0127,8080,32523,8449,7.48,21.2,19.4,120778,823638,0.1466,0.4725,1035,0,0,1,1e-4,0.1657,0.2675,86752,39650,10990,8716,90483,146108,546200,2.2279,235.8481,0,0,0,5e-4,1.9459,3.434
46140,"Tulsa, OK",6458.5874,882861,136.6957,229594,103447,859532,0.2671,0.1204,337215,16551,320664,230791,0.9509,0.5016,882861,442814,423536,19278,21.3649,90,0,1,0,1.18,1.19,1957881600,15,1563622,2,6,8,0,2,18,2000,393049,1,391906,0.0029,0.0271,0.0791,0.0762,0.0945,0.0917,366195,9546,0.0261,139100,81900,4183.8976,9540,22522,4876,7.7657,30.8571,20.7714,99150,842348,0.1177,0.4671,2822,0,0,3,5e-4,0.1678,0.2245,85300,25123,9750,3450,92385,123623,550595,1.7711,2217.6556,0,0,0,0.0023,0.6931,2.8904
46220,"Tuscaloosa, AL",2898.7301,212545,73.3235,49341,24174,203009,0.243,0.1191,79018,4151,74867,52085,0.9475,0.4697,212545,99823,95834,3989,24.9995,50,0,1,0,1.99,1.57,34515433,2,0,5,1,0,0,5,11,2010,90468,0,90468,0,0.047,0.1092,0.0997,0.0533,0.053900000000000003,88705,3340,0.0377,152300,97400,3951.1633,2084,5834,480,11.2967,35.3667,15.4333,36325,194042,0.1872,0.4675,888,34,0.0383,0,0,0.2336,0.211,15607,6867,1719,1792,28772,25985,123166,0,162.3912,0,0,0,7e-4,1.6094,2.3979
46340,"Tyler, TX",950.2842,191362,201.3734,46498,24602,174706,0.2661,0.1408,65692,2413,63279,46901,0.9633,0.4983,191362,95360,90560,4800,18.3486,50,0,0,0,1.36,0.92,116083522,1,85997,0,1,0,0,0,1,2010,96900,0,96900,0,0.0953,0.0838,0.0796,0.0686,0.0544,71701,510,0.0071,144800,80100,3918.7508,1998,5086,415,7.84,26.7,24.8,23543,170795,0.1378,0.4667,337,0,0,0,0,0.1979,0.2255,17008,5292,1905,828,21972,25033,111020,0.4494,606.6174,0,0,0,0.0011,-Inf,0
46520,"Urban Honolulu, HI",620.2572,NA,NA,208758,117737,876156,0.2383,0.1344,286450,14398,272052,205672,0.9497,0.4784,918181,439257,427016,12241,97.6027,100,1,0,1,0.15,0.24,903864338,4,9784404,1,15,7,0,0,23,2010,387170,0,387170,0,0.048,0.0935,0.1155,0.0614,0.0439,315988,8925,0.0282,626400,317300,4615.9744,6209,29376,6798,8.24,20.5,8.9,83937,848240,0.099,0.4299,650,0,0,4,0.0064,0.1515,0.2787,109571,33897,12534,5644,87888,161646,579998,NA,NA,NA,NA,NA,0.0064,0,3.1355
46540,"Utica-Rome, NY",2710.6748,298574,110.1475,71936,49597,299896,0.2399,0.1654,116230,4577,111653,76271,0.9606,0.4786,298574,142904,135947,6957,60.8669,110,0,0,0,0.91,0.99,27770808,1,0,6,5,1,0,2,14,1930,101740,8,62235,0.3883,-0.0044,0.1379,0.14,0.5346,0.3823,134829,4772,0.0354,114600,57800,2385.6732,1433,5458,232,7.5,24.45,15.3,36685,283745,0.1293,0.448,730,0,0,1,4e-4,0.2088,0.1774,21542,10553,2924,866,42240,35885,202301,0,93.0115,0,0,0,4e-4,1.7918,2.6391
46660,"Valdosta, GA",1630.2484,126411,77.5409,31642,11847,119560,0.2647,0.0991,42666,2039,40627,29482,0.9522,0.5128,126411,64829,62216,2613,17.8747,0,0,0,0,0.99,0.94,10494551,1,42200,3,0,0,0,2,5,2010,54518,0,54518,0,0.0573,0.1141,0.1172,0.061,0.0534,48162,1271,0.0264,120200,81600,4861.9187,1199,4571,376,10.66,30.2,18.9,21751,111920,0.1943,0.4992,299,12,0.0401,0,0,0.2503,0.1741,7886,2907,887,742,17858,12422,71346,0.3338,83.0193,0,0,0,6e-4,1.0986,1.6094
46700,"Vallejo-Fairfield, CA",889.4073,408181,458.936,111852,37426,394542,0.2835,0.0949,130403,4736,125667,97375,0.9637,0.5108,408181,208486,197341,11145,66.2901,50,0,0,0,1.2,0.78,62821641,3,0,1,2,1,0,0,4,2000,116760,1,115942,0.007,0.0346,0.0306,0.0393,0.1158,0.0569,134513,1808,0.0134,342000,162600,3347.0446,2525,8562,2575,6.98,25.1,15.7,31344,378431,0.0828,0.4267,336,0,0,2,0.0022,0.1624,0.2139,37130,10652,3756,1177,40028,52715,246488,0,153.9063,0,0,0,0.0034,0,1.3863
47020,"Victoria, TX",1750.4491,91523,52.2854,26295,11270,91016,0.2889,0.1238,32715,1098,31617,24176,0.9664,0.5168,91523,47296,45147,2149,32.1317,30,0,0,0,2.53,1.09,79563663,1,10932,1,1,1,0,0,3,2010,62592,0,62592,0,0.0056,0.1005,0.0853,0.0557,0.0671,36371,557,0.0153,129200,69400,5232.5645,1138,3418,233,7.305,26.8,23.7,11800,89333,0.1321,0.4555,419,16,0.0382,0,0,0.2407,0.1593,6088,1898,761,266,13623,9013,56588,0.1194,869.3297,0,0,0,6e-4,0,1.0986
47220,"Vineland-Bridgeton, NJ",500.9116,152022,303.4907,37203,19087,146438,0.2541,0.1303,49143,1395,47748,35185,0.9716,0.4544,152022,69082,64663,4419,44.878,30,0,0,0,1.19,1.43,43933973,7,0,0,2,0,0,0,2,2010,60724,0,60724,0,0.0381,0.0704,0.0491,0.1579,0.216,52863,2968,0.0561,160500,94000,3930.3522,1336,4259,380,8.95,27.2,16.1,20367,135350,0.1505,0.451,95,0,0,5,0.01,0.3149,0.1175,7820,2081,1105,379,30513,11385,96899,0,288.9975,0,0,0,0.014,-Inf,0.6931
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2920.9274,1649013,564.5512,416899,163117,1580057,0.2639,0.1032,581560,30776,550784,407053,0.9471,0.4805,1649013,792283,760770,31513,57.9041,40,0,2,0,0.77,0.67,270853083,17,2467364,40,10,1,2,6,59,2010,437994,0,437994,0,0.0436,0.0676,0.0482,0.0126,0.0649,623724,19181,0.0308,236600,121500,3725.5013,10091,46688,4655,8.6862,28.4812,15.325,161279,1511205,0.1067,0.4355,1113,21,0.0189,14,0.0048,0.1544,0.237,151321,59991,15734,7231,152561,234277,988395,1.4963,164.2516,0,0,0,0.0058,3.6889,4.0775
47300,"Visalia-Porterville, CA",4837.818,407970,84.3293,124252,35917,368021,0.3376,0.0976,110385,2442,107943,87061,0.9779,0.4493,407970,183305,166019,17286,36.8581,20,0,0,0,0.8,0.8,16928623,0,4008,0,2,0,2,4,8,2010,124442,0,124442,0,0.1086,0.0773,0.0542,0.0347,0.0628,119639,1435,0.012,180200,112200,4968.5026,4655,11733,3882,5.97,28.2,18.8,86572,362142,0.2391,0.4682,593,0,0,1,2e-4,0.3832,0.115,15956,4941,2090,573,78512,23560,204888,0.0098,41.4948,0,0,0,0,-Inf,2.0794
47380,"Waco, TX",1835.51,240784,131.181,61966,30582,232093,0.267,0.1318,85355,3175,82180,57302,0.9628,0.4954,240784,119278,113199,6079,41.6546,80,0,1,0,1.82,1.46,122684702,2,71684,0,2,0,0,0,2,2010,124805,0,124805,0,0.0374,0.0768,0.0773,0.0941,0.0924,92453,2536,0.0274,120700,53200,5188.883,3181,8400,913,8.77,30.3,24.35,39697,220768,0.1798,0.4775,373,0,0,0,0,0.2429,0.1827,15658,6233,2000,1319,33507,25210,137974,0.2977,509.5218,0,0,0,0.0011,-Inf,0.6931
47580,"Warner Robins, GA",782.9866,161847,206.7047,39595,13898,144021,0.2749,0.0965,52754,2168,50586,38562,0.9589,0.4839,161847,78315,74297,4018,10.2858,0,0,0,0,0.92,0.87,1798078,0,0,2,0,0,0,0,2,2010,66588,0,66588,0,0.1238,0.0833,0.0986,0.0038,0.026,57546,1202,0.0209,133600,73900,2916.3346,1142,3269,309,9.6733,30.9,19.2333,17031,139569,0.122,0.4424,188,0,0,2,0.0026,0.182,0.1879,10107,5153,1149,415,16300,16824,89538,0,11.1097,0,0,0,0,0.6931,0.6931
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6399.7356,5273577,824.0305,1223393,437175,4837428,0.2529,0.0904,1815192,141276,1673916,1197571,0.9222,0.5508,5273577,2904466,2803967,100499,84.1825,160,2,4,0,0.19,0.21,10364043690,13,21656409,222,34,7,38,18,319,1950,802178,6,601723,0.2499,0.0902,0.0477,0.0964,0.3459,0.0954,1906211,52982,0.0278,397900,153500,3013.5144,20869,105487,32564,7.4129,26.1875,15.4667,349373,4739621,0.0737,0.4424,3913,52,0.0133,10,0.0016,0.1315,0.4227,743456,399376,128844,80658,420595,1352334,3199226,4.1066,1965.2778,0,0,0,0.002,5.4027,5.7652
47940,"Waterloo-Cedar Falls, IA",1511.4324,163260,108.0167,38290,24018,163706,0.2339,0.1467,63527,2646,60881,41871,0.9583,0.5642,163260,92114,88247,3867,60.0401,70,0,0,0,2.57,1.85,69379109,3,40140,0,2,0,0,1,3,1980,75985,3,68406,0.0997,-0.0027,0.0433,0.0451,0.2487,0.2567,66400,1188,0.0179,141300,63800,2852.5052,1128,3284,245,6.7833,27.0333,11.1667,17725,156308,0.1134,0.4507,1024,0,0,1,7e-4,0.1336,0.2228,14549,4572,2178,1364,13590,22663,101701,0.2459,424.9609,0,0,0,0.002,-Inf,1.0986
48140,"Wausau, WI",1572.8195,128958,81.9916,33716,16321,125834,0.2679,0.1297,47702,2321,45381,33849,0.9513,0.5767,128958,74364,71307,3057,33.6976,0,0,0,0,2.01,2.34,140300207,2,163557,0,0,0,0,0,0,2010,39106,0,39106,0,0.0248,0.0528,0.0594,0.3123,0.2284,50360,700,0.0139,147600,84700,1882.7835,496,1836,96,6.53,27.1,10.7,8163,124077,0.0658,0.441,509,0,0,3,0.0019,0.1621,0.183,10349,3322,1130,193,13282,14994,81925,1.2683,1087.9527,0,0,0,0.0013,-Inf,-Inf
48260,"Weirton-Steubenville, WV-OH",590.8235,127464,215.7396,27823,24431,132008,0.2108,0.1851,54491,1571,52920,37259,0.9712,0.4514,127464,57537,53188,4349,54.6197,0,0,0,0,1.72,1.73,9412824,2,0,1,3,0,1,0,5,1960,28201,5,19746,0.2998,-0.0344,0.0791,0.0616,0.1471,0.2477,59169,1906,0.0322,89400,71800,1801.2929,405,1768,123,7.9633,31.5667,14.6667,17304,128560,0.1346,0.4363,344,0,0,1,0.0017,0.1841,0.1207,7479,2490,991,285,17152,11245,93176,0,73.8469,0,0,0,0.0034,0,1.6094
48300,"Wenatchee, WA",4829.1048,103369,21.4054,28238,13380,99219,0.2846,0.1349,36747,1118,35629,26227,0.9696,0.5748,103369,59416,55838,3578,64.6989,0,0,0,0,0.43,0.48,8226508,2,39022,0,10,2,0,2,14,2010,31925,0,31925,0,0.0418,0.1523,0.0649,0.1817,0.138,43351,422,0.0097,245800,129000,4115.3537,762,3258,234,5.2,23.7,16.85,12787,97743,0.1308,0.4319,155,0,0,0,0,0.2113,0.2004,8483,2675,1138,299,13285,12595,62860,0.3775,79.5839,0,0,0,4e-4,-Inf,2.6391
48540,"Wheeling, WV-OH",961.3399,149438,155.4476,33492,27453,153172,0.2187,0.1792,62249,1931,60318,41518,0.969,0.4584,149438,68509,64464,4045,48.7659,90,0,0,0,0.82,0.64,34456533,0,0,0,3,0,0,3,6,1930,61659,8,28486,0.538,-0.0244,0.1007,0.1265,0.4942,0.3589,69216,3263,0.0471,101400,67300,1844.2431,689,1861,206,8.65,30.4667,16,22630,146761,0.1542,0.4676,563,0,0,2,0.0021,0.1875,0.1464,9489,3987,1682,448,19989,15606,106586,0,230.5741,0,0,0,0,-Inf,1.7918
48620,"Wichita, KS",5045.3084,596270,118.1831,162908,70280,579839,0.281,0.1212,223811,11143,212668,152262,0.9502,0.5226,596270,311614,294782,16832,20.6293,100,0,1,0,2.79,2.16,261285327,12,718457,1,6,0,1,3,11,2010,382368,0,382368,0,0.0283,0.0767,0.0857,0.1201,0.1387,242416,4412,0.0182,129300,75000,3806.4971,4682,15988,2027,7.41,28.48,12.08,52125,569024,0.0916,0.4468,3289,0,0,5,0.001,0.1462,0.2419,60399,19378,5920,2318,53207,88015,363894,1.2049,438.1997,0,0,0,0.0024,0,2.3979
48660,"Wichita Falls, TX",2675.5407,151152,56.494,38351,19719,151524,0.2531,0.1301,56109,2130,53979,38600,0.962,0.4912,151152,74253,70877,3376,55.8272,60,0,0,0,1.5,1.18,220271189,0,48490,0,2,0,0,0,2,2010,104553,0,104553,0,-0.0025,0.0974,0.0941,0.1168,0.1221,62167,1852,0.0298,94500,60900,5689.6369,2006,5982,612,7.1933,26.9333,22.7,17805,140190,0.127,0.4587,627,12,0.0191,0,0,0.2,0.1924,13064,3540,1013,469,18799,18086,94018,0.3208,1457.2827,0,0,0,0,-Inf,0.6931
48700,"Williamsport, PA",1242.0944,117530,94.6224,27977,19251,120044,0.2331,0.1604,47003,1779,45224,31703,0.9622,0.5045,117530,59297,56082,3215,68.4582,0,0,0,0,1.9,1.94,5105101,1,30818,1,8,0,0,0,9,1930,45729,8,29381,0.3575,-0.0209,0.1041,0.0965,0.5888,0.3603,52464,1107,0.0211,147400,67900,2171.3605,516,1888,148,6.86,25.7,10.9,13205,114477,0.1154,0.4285,460,0,0,1,8e-4,0.1942,0.1506,7975,2645,1095,408,15636,12123,80500,0.2622,43.4366,0,0,0,8e-4,0,2.1972
48900,"Wilmington, NC",1102.2095,230897,209.4856,43119,26347,201389,0.2141,0.1308,84237,5760,78477,53311,0.9316,0.5189,230897,119805,114728,5077,24.3729,20,0,0,0,1.01,0.62,97088233,2,339520,3,2,2,0,1,8,2010,106476,0,106476,0,0.1465,0.1611,0.1117,0.1178,0.0615,100414,2058,0.0205,213500,121600,6468.6852,4759,8971,1206,8.97,26.25,19.65,25874,196565,0.1316,0.4901,192,0,0,1,9e-4,0.1569,0.2731,26825,6784,2315,1288,21372,37212,136237,1.4704,420.4829,0,0,0,0.0018,1.0986,2.0794
49020,"Winchester, VA-WV",1068.2563,117847,110.3172,25796,12674,102997,0.2505,0.1231,40053,1833,38220,28008,0.9542,0.5212,117847,61426,59522,1904,37.8407,0,0,0,0,1.7,1.51,27054856,0,0,11,0,1,0,2,14,2010,26203,0,26203,0,0.1442,0.1117,0.0554,0.2077,0.123,45091,219,0.0049,216500,109800,2436.2097,428,2236,207,7.68,28.6667,17.2333,9939,100825,0.0986,0.4202,252,0,0,1,9e-4,0.2361,0.1826,7922,3229,927,392,16119,12470,68277,0,229.5761,0,0,0,0,2.3979,2.6391
49180,"Winston-Salem, NC",2039.6197,602805,295.5477,137113,72552,569207,0.2409,0.1275,227841,10945,216896,158117,0.952,0.5132,602805,309332,293831,15501,30.8702,80,0,1,0,2.36,1.25,1845577457,8,0,24,1,12,0,2,39,2010,229617,0,229617,0,0.059,0.0722,0.0768,0.088,0.0793,245561,4768,0.0194,145000,99000,3238.0289,6132,11997,1390,8.944,28.44,18.32,57892,555984,0.1041,0.4765,1171,0,0,0,0,0.222,0.2109,55656,16838,6089,2320,85141,80903,383563,0,3061.6492,0,0,0,0.0039,3.1781,3.6636
49340,"Worcester, MA-CT",2097.0638,896901,427.6937,219834,111409,860054,0.2556,0.1295,325069,16224,308845,220646,0.9501,0.5123,896901,459459,435280,24179,58.9911,130,0,1,0,1.38,1.26,647610001,17,0,38,10,3,0,20,71,1950,203486,6,181045,0.1103,0.0428,0.0498,0.0522,0.4326,0.3231,342118,13287,0.0388,250400,118400,1593.5984,3482,9034,1777,7.46,25.3,10.3,76084,831675,0.0915,0.4511,1240,0,0,6,0.0029,0.1703,0.2592,90621,40643,9615,6138,96561,147017,567110,0,722.0529,0,0,0,0.0081,3.6376,4.2627
49420,"Yakima, WA",4299.4981,228570,53.162,70751,24921,222581,0.3179,0.112,73993,2095,71898,54584,0.9717,0.5143,228570,117560,108427,9133,42.7027,20,0,0,0,0.83,0.92,14376763,1,58094,2,5,0,0,0,7,2010,91067,0,91067,0,0.0269,0.0654,0.0749,0.1546,0.1277,79174,1250,0.0158,163500,100100,7132.6071,3845,10264,2194,6.4,29.2,16.9,43070,218966,0.1967,0.4435,548,0,0,3,7e-4,0.3134,0.153,12812,4653,1974,566,40973,20005,130747,0.2542,62.8987,0,0,0,2e-4,0.6931,1.9459
49620,"York-Hanover, PA",909.697,409066,449.6728,93983,51492,381751,0.2462,0.1349,148219,6265,141954,105486,0.9577,0.5352,409066,218916,209684,9232,34.5427,80,0,0,0,1.83,2.06,146270394,9,0,4,17,0,0,2,23,1950,59953,6,43718,0.2708,0.0716,0.0542,0.1293,0.5789,0.2404,156720,1996,0.0127,170300,56500,2437.7484,1593,7810,569,8.12,28.7,11.5,25269,374362,0.0675,0.4156,532,0,0,5,0.0055,0.193,0.1838,32295,10755,3668,886,49994,47604,259040,0,357.5716,0,0,0,0.0099,1.3863,3.1355
49660,"Youngstown-Warren-Boardman, OH-PA",1742.0306,584222,335.3684,144153,102907,602964,0.2391,0.1707,238319,8458,229861,162900,0.9645,0.4814,584222,281253,261923,19330,28.1454,100,0,0,0,2.09,1.54,266648132,7,0,4,6,0,0,6,16,1930,170002,8,66982,0.606,-0.0311,0.0717,0.1341,0.3621,0.2357,256738,8201,0.0319,103100,40700,3606.6769,5320,13661,2090,8.6333,28.4667,11.0667,67208,585124,0.1149,0.4532,1216,0,0,4,0.0023,0.1744,0.1631,45195,14638,5351,1598,71393,66782,409346,0,456.4158,0,0,0,0.004,1.3863,2.7726
49700,"Yuba City, CA",1251.4385,155049,123.8966,41559,16165,139149,0.2987,0.1162,47568,1484,46084,34747,0.9688,0.4236,155049,65683,59513,6170,45.5401,0,0,0,0,0.49,0.49,98216,1,0,0,1,0,0,1,2,2010,64925,0,64925,0,0.1143,0.0665,0.0447,0.0537,0.0738,50955,986,0.0194,223700,112300,3789.7697,1551,3453,872,6.32,25.95,18.45,24236,136116,0.1781,0.4403,231,0,0,0,0,0.2751,0.1322,7734,2180,984,241,23184,11139,84289,0,0.6335,0,0,0,8e-4,-Inf,0.6931
49740,"Yuma, AZ",5522.1515,NA,NA,46271,26456,160026,0.2891,0.1653,53848,1178,52670,41664,0.9781,0.4254,178816,76067,64004,12063,52.8972,20,0,0,0,0.45,0.38,6028593,2,65824,0,6,0,2,0,8,2010,93064,0,93064,0,0.1174,0.2737,0.227,0.0247,0.0182,74140,624,0.0084,117000,78100,3817.3318,1561,4277,988,5.8,25.7,19.7,29670,154251,0.1923,0.4443,255,0,0,1,2e-4,0.3419,0.1184,7017,3063,1117,372,33397,11569,97680,NA,NA,NA,NA,NA,4e-4,-Inf,2.0794
